sku_id,referencia_id,categoria,talla,color,precio_venta,costo,temporada,es_nuevo
SKU000745,REF0051,Blusa,S,Rosa,60000,27000,SS22,True
SKU000746,REF0051,Blusa,S,Verde,55000,25000,SS22,True
SKU000747,REF0051,Blusa,M,Blanco,53000,24000,SS22,False
SKU000748,REF0051,Blusa,M,Rosa,56000,25000,SS22,False
SKU000749,REF0051,Blusa,M,Verde,52000,23000,SS22,False
SKU000750,REF0051,Blusa,L,Blanco,53000,24000,SS22,True
SKU000751,REF0051,Blusa,L,Rosa,58000,26000,SS22,True
SKU000752,REF0051,Blusa,L,Verde,58000,26000,SS22,True
SKU000753,REF0051,Blusa,XL,Blanco,51000,23000,SS22,True
SKU000754,REF0051,Blusa,XL,Rosa,58000,26000,SS22,False
SKU000755,REF0051,Blusa,XL,Verde,56000,25000,SS22,False
SKU000756,REF0052,Blusa,XS,Blanco,59000,27000,SS24,True
SKU000757,REF0052,Blusa,XS,Rosa,54000,24000,SS24,False
SKU000758,REF0052,Blusa,XS,Verde,58000,26000,SS24,False
SKU000759,REF0052,Blusa,S,Blanco,62000,28000,SS24,False
SKU000760,REF0052,Blusa,S,Rosa,53000,24000,SS24,False
SKU000761,REF0052,Blusa,S,Verde,58000,26000,SS24,False
SKU000762,REF0052,Blusa,M,Blanco,55000,25000,SS24,False
SKU000763,REF0052,Blusa,M,Rosa,58000,26000,SS24,False
SKU000764,REF0052,Blusa,M,Verde,61000,27000,SS24,False
SKU000765,REF0052,Blusa,L,Blanco,50000,23000,SS24,False
SKU000766,REF0052,Blusa,L,Rosa,53000,24000,SS24,False
SKU000767,REF0052,Blusa,L,Verde,59000,26000,SS24,True
SKU000768,REF0052,Blusa,XL,Blanco,56000,25000,SS24,True
SKU000769,REF0052,Blusa,XL,Rosa,50000,23000,SS24,False
SKU000770,REF0052,Blusa,XL,Verde,54000,25000,SS24,False
SKU000771,REF0053,Blusa,XS,Blanco,56000,25000,SS24,False
SKU000772,REF0053,Blusa,XS,Rosa,57000,26000,SS24,True
SKU000773,REF0053,Blusa,XS,Verde,63000,28000,SS24,False
SKU000774,REF0053,Blusa,S,Blanco,60000,27000,SS24,True
SKU000775,REF0053,Blusa,S,Rosa,55000,25000,SS24,False
SKU000776,REF0053,Blusa,S,Verde,61000,27000,SS24,True
SKU000777,REF0053,Blusa,M,Blanco,54000,24000,SS24,False
SKU000778,REF0053,Blusa,M,Rosa,56000,25000,SS24,False
SKU000779,REF0053,Blusa,M,Verde,51000,23000,SS24,False
SKU000780,REF0053,Blusa,L,Blanco,50000,22000,SS24,False
SKU000781,REF0053,Blusa,L,Rosa,60000,27000,SS24,True
SKU000782,REF0053,Blusa,L,Verde,59000,26000,SS24,True
SKU000783,REF0053,Blusa,XL,Blanco,53000,24000,SS24,False
SKU000784,REF0053,Blusa,XL,Rosa,61000,28000,SS24,False
SKU000785,REF0053,Blusa,XL,Verde,56000,25000,SS24,True
SKU000786,REF0054,Blusa,XS,Blanco,50000,23000,FW22,True
SKU000787,REF0054,Blusa,XS,Rosa,53000,24000,FW22,False
SKU000788,REF0054,Blusa,XS,Verde,55000,25000,FW22,False
SKU000789,REF0054,Blusa,S,Blanco,53000,24000,FW22,False
SKU000790,REF0054,Blusa,S,Rosa,61000,27000,FW22,True
SKU000791,REF0054,Blusa,S,Verde,62000,28000,FW22,False
SKU000792,REF0054,Blusa,M,Blanco,52000,23000,FW22,False
SKU000793,REF0054,Blusa,M,Rosa,57000,26000,FW22,False
SKU000794,REF0054,Blusa,M,Verde,55000,25000,FW22,False
SKU000795,REF0054,Blusa,L,Blanco,55000,25000,FW22,False
SKU000796,REF0054,Blusa,L,Rosa,58000,26000,FW22,False
SKU000797,REF0054,Blusa,L,Verde,57000,26000,FW22,False
SKU000798,REF0054,Blusa,XL,Blanco,51000,23000,FW22,True
SKU000799,REF0054,Blusa,XL,Rosa,61000,27000,FW22,False
SKU000800,REF0054,Blusa,XL,Verde,50000,22000,FW22,True
SKU000801,REF0055,Blusa,XS,Blanco,53000,24000,SS24,False
SKU000802,REF0055,Blusa,XS,Rosa,57000,26000,SS24,False
SKU000803,REF0055,Blusa,XS,Verde,57000,26000,SS24,False
SKU000804,REF0055,Blusa,S,Blanco,54000,24000,SS24,False
SKU000805,REF0055,Blusa,S,Rosa,51000,23000,SS24,False
SKU000806,REF0055,Blusa,S,Verde,61000,27000,SS24,False
SKU000807,REF0055,Blusa,M,Blanco,63000,28000,SS24,False
SKU000808,REF0055,Blusa,M,Rosa,59000,26000,SS24,True
SKU000809,REF0055,Blusa,M,Verde,56000,25000,SS24,False
SKU000810,REF0055,Blusa,L,Blanco,53000,24000,SS24,True
SKU000811,REF0055,Blusa,L,Rosa,60000,27000,SS24,True
SKU000812,REF0055,Blusa,L,Verde,58000,26000,SS24,False
SKU000813,REF0055,Blusa,XL,Blanco,62000,28000,SS24,True
SKU000814,REF0055,Blusa,XL,Rosa,61000,28000,SS24,True
SKU000815,REF0055,Blusa,XL,Verde,50000,22000,SS24,False
SKU000816,REF0056,Blusa,XS,Blanco,55000,25000,FW22,False
SKU000817,REF0056,Blusa,XS,Rosa,57000,26000,FW22,True
SKU000818,REF0056,Blusa,XS,Verde,52000,24000,FW22,False
SKU000819,REF0056,Blusa,S,Blanco,60000,27000,FW22,False
SKU000820,REF0056,Blusa,S,Rosa,54000,24000,FW22,False
SKU000821,REF0056,Blusa,S,Verde,52000,23000,FW22,True
SKU000822,REF0056,Blusa,M,Blanco,60000,27000,FW22,True
SKU000823,REF0056,Blusa,M,Rosa,52000,23000,FW22,False
SKU000824,REF0056,Blusa,M,Verde,58000,26000,FW22,False
SKU000825,REF0056,Blusa,L,Blanco,53000,24000,FW22,True
SKU000826,REF0056,Blusa,L,Rosa,53000,24000,FW22,True
SKU000827,REF0056,Blusa,L,Verde,59000,26000,FW22,False
SKU000828,REF0056,Blusa,XL,Blanco,59000,27000,FW22,False
SKU000829,REF0056,Blusa,XL,Rosa,55000,25000,FW22,False
SKU000830,REF0056,Blusa,XL,Verde,54000,24000,FW22,False
SKU000831,REF0057,Blusa,XS,Blanco,56000,25000,SS22,True
SKU000832,REF0057,Blusa,XS,Rosa,55000,25000,SS22,False
SKU000833,REF0057,Blusa,XS,Verde,53000,24000,SS22,True
SKU000834,REF0057,Blusa,S,Blanco,55000,25000,SS22,False
SKU000835,REF0057,Blusa,S,Rosa,58000,26000,SS22,False
SKU000836,REF0057,Blusa,S,Verde,52000,23000,SS22,False
SKU000837,REF0057,Blusa,M,Blanco,54000,24000,SS22,False
SKU000838,REF0057,Blusa,M,Rosa,58000,26000,SS22,True
SKU000839,REF0057,Blusa,M,Verde,50000,23000,SS22,True
SKU000840,REF0057,Blusa,L,Blanco,55000,25000,SS22,True
SKU000841,REF0057,Blusa,L,Rosa,58000,26000,SS22,False
SKU000842,REF0057,Blusa,L,Verde,53000,24000,SS22,True
SKU000843,REF0057,Blusa,XL,Blanco,51000,23000,SS22,False
SKU000844,REF0057,Blusa,XL,Rosa,53000,24000,SS22,False
SKU000845,REF0057,Blusa,XL,Verde,61000,27000,SS22,False
SKU000846,REF0058,Blusa,XS,Blanco,61000,28000,FW23,False
SKU000847,REF0058,Blusa,XS,Rosa,63000,28000,FW23,True
SKU000848,REF0058,Blusa,XS,Verde,51000,23000,FW23,False
SKU000849,REF0058,Blusa,S,Blanco,62000,28000,FW23,False
SKU000850,REF0058,Blusa,S,Rosa,51000,23000,FW23,True
SKU000851,REF0058,Blusa,S,Verde,62000,28000,FW23,True
SKU000852,REF0058,Blusa,M,Blanco,60000,27000,FW23,False
SKU000853,REF0058,Blusa,M,Rosa,56000,25000,FW23,False
SKU000854,REF0058,Blusa,M,Verde,56000,25000,FW23,True
SKU000855,REF0058,Blusa,L,Blanco,62000,28000,FW23,False
SKU000856,REF0058,Blusa,L,Rosa,62000,28000,FW23,True
SKU000857,REF0058,Blusa,L,Verde,63000,28000,FW23,False
SKU000858,REF0058,Blusa,XL,Blanco,50000,23000,FW23,True
SKU000859,REF0058,Blusa,XL,Rosa,60000,27000,FW23,False
SKU000860,REF0058,Blusa,XL,Verde,61000,27000,FW23,True
SKU000861,REF0059,Blusa,XS,Blanco,50000,22000,FW23,False
SKU000862,REF0059,Blusa,XS,Rosa,55000,25000,FW23,False
SKU000863,REF0059,Blusa,XS,Verde,63000,28000,FW23,False
SKU000864,REF0059,Blusa,S,Blanco,62000,28000,FW23,False
SKU000865,REF0059,Blusa,S,Rosa,54000,24000,FW23,False
SKU000866,REF0059,Blusa,S,Verde,57000,26000,FW23,False
SKU000867,REF0059,Blusa,M,Blanco,50000,23000,FW23,False
SKU000868,REF0059,Blusa,M,Rosa,51000,23000,FW23,False
SKU000869,REF0059,Blusa,M,Verde,62000,28000,FW23,False
SKU000870,REF0059,Blusa,L,Blanco,53000,24000,FW23,False
SKU000871,REF0059,Blusa,L,Rosa,59000,26000,FW23,True
SKU000872,REF0059,Blusa,L,Verde,53000,24000,FW23,True
SKU000873,REF0059,Blusa,XL,Blanco,50000,23000,FW23,False
SKU000874,REF0059,Blusa,XL,Rosa,56000,25000,FW23,False
SKU000875,REF0059,Blusa,XL,Verde,54000,24000,FW23,True
SKU000876,REF0060,Blusa,XS,Blanco,56000,25000,FW23,True
SKU000877,REF0060,Blusa,XS,Rosa,56000,25000,FW23,False
SKU000878,REF0060,Blusa,XS,Verde,57000,25000,FW23,False
SKU000879,REF0060,Blusa,S,Blanco,52000,23000,FW23,True
SKU000880,REF0060,Blusa,S,Rosa,51000,23000,FW23,False
SKU000881,REF0060,Blusa,S,Verde,51000,23000,FW23,False
SKU000882,REF0060,Blusa,M,Blanco,57000,26000,FW23,False
SKU000883,REF0060,Blusa,M,Rosa,52000,23000,FW23,True
SKU000884,REF0060,Blusa,M,Verde,62000,28000,FW23,False
SKU000885,REF0060,Blusa,L,Blanco,56000,25000,FW23,True
SKU000886,REF0060,Blusa,L,Rosa,63000,28000,FW23,False
SKU000887,REF0060,Blusa,L,Verde,54000,24000,FW23,False
SKU000888,REF0060,Blusa,XL,Blanco,53000,24000,FW23,False
SKU000889,REF0060,Blusa,XL,Rosa,58000,26000,FW23,True
SKU000890,REF0060,Blusa,XL,Verde,63000,28000,FW23,False
SKU000891,REF0061,Bermuda,S,Azul,62000,28000,SS24,True
SKU000892,REF0061,Bermuda,S,Kaki,55000,25000,SS24,False
SKU000893,REF0061,Bermuda,S,Negro,65000,29000,SS24,True
SKU000894,REF0061,Bermuda,M,Azul,62000,28000,SS24,False
SKU000895,REF0061,Bermuda,M,Kaki,56000,25000,SS24,False
SKU000896,REF0061,Bermuda,M,Negro,55000,25000,SS24,False
SKU000897,REF0061,Bermuda,L,Azul,61000,28000,SS24,True
SKU000898,REF0061,Bermuda,L,Kaki,59000,27000,SS24,False
SKU000899,REF0061,Bermuda,L,Negro,65000,29000,SS24,False
SKU000900,REF0061,Bermuda,XL,Azul,63000,28000,SS24,True
SKU000901,REF0061,Bermuda,XL,Kaki,56000,25000,SS24,True
SKU000902,REF0061,Bermuda,XL,Negro,63000,28000,SS24,False
SKU000903,REF0062,Bermuda,S,Azul,61000,27000,SS22,True
SKU000904,REF0062,Bermuda,S,Kaki,62000,28000,SS22,False
SKU000905,REF0062,Bermuda,S,Negro,65000,29000,SS22,False
SKU000906,REF0062,Bermuda,M,Azul,58000,26000,SS22,True
SKU000907,REF0062,Bermuda,M,Kaki,67000,30000,SS22,False
SKU000908,REF0062,Bermuda,M,Negro,59000,26000,SS22,False
SKU000909,REF0062,Bermuda,L,Azul,66000,30000,SS22,False
SKU000910,REF0062,Bermuda,L,Kaki,64000,29000,SS22,False
SKU000911,REF0062,Bermuda,L,Negro,62000,28000,SS22,False
SKU000912,REF0062,Bermuda,XL,Azul,67000,30000,SS22,False
SKU000913,REF0062,Bermuda,XL,Kaki,66000,30000,SS22,True
SKU000914,REF0062,Bermuda,XL,Negro,65000,29000,SS22,False
SKU000915,REF0063,Bermuda,S,Azul,64000,29000,SS24,False
SKU000916,REF0063,Bermuda,S,Kaki,67000,30000,SS24,False
SKU000917,REF0063,Bermuda,S,Negro,62000,28000,SS24,True
SKU000918,REF0063,Bermuda,M,Azul,60000,27000,SS24,False
SKU000919,REF0063,Bermuda,M,Kaki,66000,30000,SS24,True
SKU000920,REF0063,Bermuda,M,Negro,56000,25000,SS24,False
SKU000921,REF0063,Bermuda,L,Azul,54000,24000,SS24,True
SKU000922,REF0063,Bermuda,L,Kaki,54000,24000,SS24,True
SKU000923,REF0063,Bermuda,L,Negro,57000,26000,SS24,False
SKU000924,REF0063,Bermuda,XL,Azul,60000,27000,SS24,False
SKU000925,REF0063,Bermuda,XL,Kaki,62000,28000,SS24,False
SKU000926,REF0063,Bermuda,XL,Negro,56000,25000,SS24,True
SKU000927,REF0064,Bermuda,S,Azul,65000,29000,SS24,True
SKU000928,REF0064,Bermuda,S,Kaki,61000,28000,SS24,False
SKU000929,REF0064,Bermuda,S,Negro,63000,28000,SS24,True
SKU000930,REF0064,Bermuda,M,Azul,59000,26000,SS24,False
SKU000931,REF0064,Bermuda,M,Kaki,56000,25000,SS24,False
SKU000932,REF0064,Bermuda,M,Negro,65000,29000,SS24,False
SKU000933,REF0064,Bermuda,L,Azul,57000,26000,SS24,False
SKU000934,REF0064,Bermuda,L,Kaki,62000,28000,SS24,False
SKU000935,REF0064,Bermuda,L,Negro,56000,25000,SS24,False
SKU000936,REF0064,Bermuda,XL,Azul,58000,26000,SS24,False
SKU000937,REF0064,Bermuda,XL,Kaki,55000,25000,SS24,False
SKU000938,REF0064,Bermuda,XL,Negro,65000,29000,SS24,False
SKU000939,REF0065,Bermuda,S,Azul,58000,26000,SS22,True
SKU000940,REF0065,Bermuda,S,Kaki,64000,29000,SS22,False
SKU000941,REF0065,Bermuda,S,Negro,57000,26000,SS22,False
SKU000942,REF0065,Bermuda,M,Azul,69000,31000,SS22,False
SKU000943,REF0065,Bermuda,M,Kaki,65000,29000,SS22,False
SKU000944,REF0065,Bermuda,M,Negro,57000,26000,SS22,False
SKU000945,REF0065,Bermuda,L,Azul,69000,31000,SS22,True
SKU000946,REF0065,Bermuda,L,Kaki,65000,29000,SS22,False
SKU000947,REF0065,Bermuda,L,Negro,63000,28000,SS22,False
SKU000948,REF0065,Bermuda,XL,Azul,68000,31000,SS22,False
SKU000949,REF0065,Bermuda,XL,Kaki,55000,25000,SS22,False
SKU000950,REF0065,Bermuda,XL,Negro,57000,26000,SS22,False
SKU000951,REF0066,Bermuda,S,Azul,61000,27000,SS22,False
SKU000952,REF0066,Bermuda,S,Kaki,61000,27000,SS22,False
SKU000953,REF0066,Bermuda,S,Negro,65000,29000,SS22,False
SKU000954,REF0066,Bermuda,M,Azul,55000,25000,SS22,False
SKU000955,REF0066,Bermuda,M,Kaki,68000,30000,SS22,False
SKU000956,REF0066,Bermuda,M,Negro,54000,24000,SS22,True
SKU000957,REF0066,Bermuda,L,Azul,57000,26000,SS22,True
SKU000958,REF0066,Bermuda,L,Kaki,60000,27000,SS22,False
SKU000959,REF0066,Bermuda,L,Negro,61000,27000,SS22,True
SKU000960,REF0066,Bermuda,XL,Azul,58000,26000,SS22,True
SKU000961,REF0066,Bermuda,XL,Kaki,55000,25000,SS22,True
SKU000962,REF0066,Bermuda,XL,Negro,58000,26000,SS22,False
SKU000963,REF0067,Bermuda,S,Azul,69000,31000,SS22,False
SKU000964,REF0067,Bermuda,S,Kaki,60000,27000,SS22,False
SKU000965,REF0067,Bermuda,S,Negro,58000,26000,SS22,True
SKU000966,REF0067,Bermuda,M,Azul,67000,30000,SS22,True
SKU000967,REF0067,Bermuda,M,Kaki,63000,28000,SS22,False
SKU000968,REF0067,Bermuda,M,Negro,59000,27000,SS22,False
SKU000969,REF0067,Bermuda,L,Azul,66000,30000,SS22,True
SKU000970,REF0067,Bermuda,L,Kaki,58000,26000,SS22,False
SKU000971,REF0067,Bermuda,L,Negro,62000,28000,SS22,True
SKU000972,REF0067,Bermuda,XL,Azul,67000,30000,SS22,False
SKU000973,REF0067,Bermuda,XL,Kaki,66000,30000,SS22,False
SKU000974,REF0067,Bermuda,XL,Negro,63000,29000,SS22,False
SKU000975,REF0068,Bermuda,S,Azul,69000,31000,SS22,True
SKU000976,REF0068,Bermuda,S,Kaki,65000,29000,SS22,True
SKU000977,REF0068,Bermuda,S,Negro,59000,27000,SS22,False
SKU000978,REF0068,Bermuda,M,Azul,68000,31000,SS22,False
SKU000979,REF0068,Bermuda,M,Kaki,57000,26000,SS22,True
SKU000980,REF0068,Bermuda,M,Negro,65000,29000,SS22,False
SKU000981,REF0068,Bermuda,L,Azul,55000,25000,SS22,False
SKU000982,REF0068,Bermuda,L,Kaki,62000,28000,SS22,False
SKU000983,REF0068,Bermuda,L,Negro,57000,26000,SS22,False
SKU000984,REF0068,Bermuda,XL,Azul,62000,28000,SS22,False
SKU000985,REF0068,Bermuda,XL,Kaki,62000,28000,SS22,False
SKU000986,REF0068,Bermuda,XL,Negro,57000,26000,SS22,False
SKU000987,REF0069,Bermuda,S,Azul,60000,27000,FW23,True
SKU000988,REF0069,Bermuda,S,Kaki,64000,29000,FW23,True
SKU000989,REF0069,Bermuda,S,Negro,55000,25000,FW23,False
SKU000990,REF0069,Bermuda,M,Azul,61000,27000,FW23,False
SKU000991,REF0069,Bermuda,M,Kaki,58000,26000,FW23,False
SKU000992,REF0069,Bermuda,M,Negro,56000,25000,FW23,False
SKU000993,REF0069,Bermuda,L,Azul,69000,31000,FW23,False
SKU000994,REF0069,Bermuda,L,Kaki,61000,28000,FW23,False
SKU000995,REF0069,Bermuda,L,Negro,67000,30000,FW23,False
SKU000996,REF0069,Bermuda,XL,Azul,65000,29000,FW23,False
SKU000997,REF0069,Bermuda,XL,Kaki,54000,24000,FW23,True
SKU000998,REF0069,Bermuda,XL,Negro,64000,29000,FW23,True
SKU000999,REF0070,Bermuda,S,Azul,58000,26000,SS23,False
SKU001000,REF0070,Bermuda,S,Kaki,62000,28000,SS23,False
SKU001001,REF0070,Bermuda,S,Negro,62000,28000,SS23,False
SKU001002,REF0070,Bermuda,M,Azul,55000,25000,SS23,False
SKU001003,REF0070,Bermuda,M,Kaki,58000,26000,SS23,False
SKU001004,REF0070,Bermuda,M,Negro,66000,30000,SS23,False
SKU001005,REF0070,Bermuda,L,Azul,61000,27000,SS23,False
SKU001006,REF0070,Bermuda,L,Kaki,55000,25000,SS23,False
SKU001007,REF0070,Bermuda,L,Negro,57000,26000,SS23,True
SKU001008,REF0070,Bermuda,XL,Azul,55000,25000,SS23,False
SKU001009,REF0070,Bermuda,XL,Kaki,65000,29000,SS23,True
SKU001010,REF0070,Bermuda,XL,Negro,59000,26000,SS23,False
SKU001011,REF0071,Abrigo,S,Gris,171000,77000,SS23,False
SKU001012,REF0071,Abrigo,S,Negro,185000,83000,SS23,False
SKU001013,REF0071,Abrigo,S,Camel,187000,84000,SS23,True
SKU001014,REF0071,Abrigo,M,Gris,190000,85000,SS23,False
SKU001015,REF0071,Abrigo,M,Negro,202000,91000,SS23,True
SKU001016,REF0071,Abrigo,M,Camel,185000,83000,SS23,False
SKU001017,REF0071,Abrigo,L,Gris,164000,74000,SS23,False
SKU001018,REF0071,Abrigo,L,Negro,195000,88000,SS23,False
SKU001019,REF0071,Abrigo,L,Camel,176000,79000,SS23,False
SKU001020,REF0071,Abrigo,XL,Gris,206000,92000,SS23,False
SKU001021,REF0071,Abrigo,XL,Negro,167000,75000,SS23,False
SKU001022,REF0071,Abrigo,XL,Camel,176000,79000,SS23,False
SKU001023,REF0072,Abrigo,S,Gris,184000,83000,SS22,True
SKU001024,REF0072,Abrigo,S,Negro,195000,88000,SS22,False
SKU001025,REF0072,Abrigo,S,Camel,207000,93000,SS22,False
SKU001026,REF0072,Abrigo,M,Gris,192000,86000,SS22,True
SKU001027,REF0072,Abrigo,M,Negro,193000,87000,SS22,True
SKU001028,REF0072,Abrigo,M,Camel,163000,73000,SS22,False
SKU001029,REF0072,Abrigo,L,Gris,171000,77000,SS22,False
SKU001030,REF0072,Abrigo,L,Negro,206000,93000,SS22,False
SKU001031,REF0072,Abrigo,L,Camel,175000,79000,SS22,False
SKU001032,REF0072,Abrigo,XL,Gris,167000,75000,SS22,False
SKU001033,REF0072,Abrigo,XL,Negro,206000,93000,SS22,False
SKU001034,REF0072,Abrigo,XL,Camel,191000,86000,SS22,False
SKU001035,REF0073,Abrigo,S,Gris,173000,78000,SS23,False
SKU001036,REF0073,Abrigo,S,Negro,202000,91000,SS23,False
SKU001037,REF0073,Abrigo,S,Camel,173000,78000,SS23,True
SKU001038,REF0073,Abrigo,M,Gris,166000,75000,SS23,False
SKU001039,REF0073,Abrigo,M,Negro,181000,81000,SS23,False
SKU001040,REF0073,Abrigo,M,Camel,195000,88000,SS23,True
SKU001041,REF0073,Abrigo,L,Gris,190000,85000,SS23,False
SKU001042,REF0073,Abrigo,L,Negro,188000,85000,SS23,False
SKU001043,REF0073,Abrigo,L,Camel,198000,89000,SS23,False
SKU001044,REF0073,Abrigo,XL,Gris,173000,78000,SS23,True
SKU001045,REF0073,Abrigo,XL,Negro,195000,88000,SS23,True
SKU001046,REF0073,Abrigo,XL,Camel,176000,79000,SS23,True
SKU001047,REF0074,Abrigo,S,Gris,193000,87000,SS23,True
SKU001048,REF0074,Abrigo,S,Negro,191000,86000,SS23,False
SKU001049,REF0074,Abrigo,S,Camel,165000,74000,SS23,True
SKU001050,REF0074,Abrigo,M,Gris,177000,80000,SS23,False
SKU001051,REF0074,Abrigo,M,Negro,172000,77000,SS23,False
SKU001052,REF0074,Abrigo,M,Camel,165000,74000,SS23,False
SKU001053,REF0074,Abrigo,L,Gris,180000,81000,SS23,False
SKU001054,REF0074,Abrigo,L,Negro,203000,91000,SS23,True
SKU001055,REF0074,Abrigo,L,Camel,198000,89000,SS23,True
SKU001056,REF0074,Abrigo,XL,Gris,202000,91000,SS23,False
SKU001057,REF0074,Abrigo,XL,Negro,201000,91000,SS23,True
SKU001058,REF0074,Abrigo,XL,Camel,170000,76000,SS23,False
SKU001059,REF0075,Abrigo,S,Gris,179000,81000,SS22,True
SKU001060,REF0075,Abrigo,S,Negro,179000,81000,SS22,True
SKU001061,REF0075,Abrigo,S,Camel,181000,81000,SS22,False
SKU001062,REF0075,Abrigo,M,Gris,184000,83000,SS22,True
SKU001063,REF0075,Abrigo,M,Negro,181000,81000,SS22,True
SKU001064,REF0075,Abrigo,M,Camel,205000,92000,SS22,True
SKU001065,REF0075,Abrigo,L,Gris,194000,87000,SS22,False
SKU001066,REF0075,Abrigo,L,Negro,199000,90000,SS22,False
SKU001067,REF0075,Abrigo,L,Camel,200000,90000,SS22,False
SKU001068,REF0075,Abrigo,XL,Gris,190000,85000,SS22,False
SKU001069,REF0075,Abrigo,XL,Negro,190000,86000,SS22,False
SKU001070,REF0075,Abrigo,XL,Camel,191000,86000,SS22,False
SKU001071,REF0076,Abrigo,S,Gris,172000,77000,SS23,True
SKU001072,REF0076,Abrigo,S,Negro,165000,74000,SS23,True
SKU001073,REF0076,Abrigo,S,Camel,164000,74000,SS23,False
SKU001074,REF0076,Abrigo,M,Gris,175000,79000,SS23,False
SKU001075,REF0076,Abrigo,M,Negro,165000,74000,SS23,True
SKU001076,REF0076,Abrigo,M,Camel,195000,88000,SS23,False
SKU001077,REF0076,Abrigo,L,Gris,165000,74000,SS23,False
SKU001078,REF0076,Abrigo,L,Negro,201000,91000,SS23,False
SKU001079,REF0076,Abrigo,L,Camel,177000,80000,SS23,False
SKU001080,REF0076,Abrigo,XL,Gris,190000,86000,SS23,False
SKU001081,REF0076,Abrigo,XL,Negro,200000,90000,SS23,True
SKU001082,REF0076,Abrigo,XL,Camel,181000,82000,SS23,True
SKU001083,REF0077,Abrigo,S,Gris,198000,89000,SS24,False
SKU001084,REF0077,Abrigo,S,Negro,192000,86000,SS24,True
SKU001085,REF0077,Abrigo,S,Camel,172000,77000,SS24,False
SKU001086,REF0077,Abrigo,M,Gris,195000,88000,SS24,False
SKU001087,REF0077,Abrigo,M,Negro,163000,74000,SS24,False
SKU001088,REF0077,Abrigo,M,Camel,165000,74000,SS24,False
SKU001089,REF0077,Abrigo,L,Gris,163000,73000,SS24,False
SKU001090,REF0077,Abrigo,L,Negro,166000,75000,SS24,False
SKU001091,REF0077,Abrigo,L,Camel,183000,82000,SS24,True
SKU001092,REF0077,Abrigo,XL,Gris,177000,80000,SS24,True
SKU001093,REF0077,Abrigo,XL,Negro,170000,76000,SS24,False
SKU001094,REF0077,Abrigo,XL,Camel,182000,82000,SS24,False
SKU001095,REF0078,Abrigo,S,Gris,191000,86000,FW22,False
SKU001096,REF0078,Abrigo,S,Negro,168000,76000,FW22,True
SKU001097,REF0078,Abrigo,S,Camel,197000,89000,FW22,False
SKU001098,REF0078,Abrigo,M,Gris,174000,78000,FW22,True
SKU001099,REF0078,Abrigo,M,Negro,183000,82000,FW22,False
SKU001100,REF0078,Abrigo,M,Camel,174000,78000,FW22,False
SKU001101,REF0078,Abrigo,L,Gris,202000,91000,FW22,True
SKU001102,REF0078,Abrigo,L,Negro,164000,74000,FW22,False
SKU001103,REF0078,Abrigo,L,Camel,203000,91000,FW22,True
SKU001104,REF0078,Abrigo,XL,Gris,183000,82000,FW22,False
SKU001105,REF0078,Abrigo,XL,Negro,183000,82000,FW22,False
SKU001106,REF0078,Abrigo,XL,Camel,183000,82000,FW22,False
SKU001107,REF0079,Abrigo,S,Gris,183000,83000,FW22,False
SKU001108,REF0079,Abrigo,S,Negro,186000,84000,FW22,False
SKU001109,REF0079,Abrigo,S,Camel,164000,74000,FW22,False
SKU001110,REF0079,Abrigo,M,Gris,200000,90000,FW22,True
SKU001111,REF0079,Abrigo,M,Negro,183000,82000,FW22,False
SKU001112,REF0079,Abrigo,M,Camel,172000,77000,FW22,False
SKU001113,REF0079,Abrigo,L,Gris,164000,74000,FW22,True
SKU001114,REF0079,Abrigo,L,Negro,199000,89000,FW22,True
SKU001115,REF0079,Abrigo,L,Camel,199000,89000,FW22,False
SKU001116,REF0079,Abrigo,XL,Gris,202000,91000,FW22,False
SKU001117,REF0079,Abrigo,XL,Negro,163000,74000,FW22,False
SKU001118,REF0079,Abrigo,XL,Camel,164000,74000,FW22,False
SKU001119,REF0080,Abrigo,S,Gris,204000,92000,SS22,True
SKU001120,REF0080,Abrigo,S,Negro,180000,81000,SS22,False
SKU001121,REF0080,Abrigo,S,Camel,202000,91000,SS22,False
SKU001122,REF0080,Abrigo,M,Gris,174000,78000,SS22,False
SKU001123,REF0080,Abrigo,M,Negro,175000,79000,SS22,False
SKU001124,REF0080,Abrigo,M,Camel,205000,92000,SS22,False
SKU001125,REF0080,Abrigo,L,Gris,201000,90000,SS22,True
SKU001126,REF0080,Abrigo,L,Negro,194000,87000,SS22,False
SKU001127,REF0080,Abrigo,L,Camel,164000,74000,SS22,False
SKU001128,REF0080,Abrigo,XL,Gris,174000,78000,SS22,False
SKU001129,REF0080,Abrigo,XL,Negro,198000,89000,SS22,False
SKU001130,REF0080,Abrigo,XL,Camel,166000,75000,SS22,False
